SURVYEAR,LEAID,FIPST,STID,NAME,PHONE,MSTREE,MCITY,MSTATE,MZIP,MZIP4,LSTREE,LCITY,LSTATE,LZIP,LZIP4,TYPE,UNION,CONUM,CONAME,CSA,CBSA,METMIC,ULOCAL,CDCODE,LATCOD,LONCOD,BOUND,GSLO,GSHI
2013,4811680,48,031901,BROWNSVILLE ISD,9565488000,1900 PRICE RD,BROWNSVILLE,TX,78521,2417,1900 PRICE RD,BROWNSVILLE,TX,78521,2417,1,000,48061,CAMERON COUNTY,154,15180,1,00:00:00,4834,25.93442,-97.490101,1,PK,12
2013,4811700,48,025902,BROWNWOOD ISD,3256435644,P O BOX 730,BROWNWOOD,TX,76804,0730,2707 SOUTHSIDE DR,BROWNWOOD,TX,76801,6148,1,000,48049,BROWN COUNTY,N,15220,2,00:00:00,4811,31.69098,-98.972911,1,PK,12
2013,4811730,48,161919,BRUCEVILLE-EDDY ISD,2548595832,1 EAGLE DR,EDDY,TX,76524,0099,1 EAGLE DR,EDDY,TX,76524,0099,1,000,48309,MCLENNAN COUNTY,N,47380,1,00:00:00,4817,31.30762,-97.247871,1,PK,12
2013,4811790,48,021902,BRYAN ISD,9792091000,101 N TEXAS AVE,BRYAN,TX,77803,5398,101 N TEXAS AVE,BRYAN,TX,77803,5398,1,000,48041,BRAZOS COUNTY,N,17780,1,00:00:00,4817,30.6735,-96.369511,1,PK,12
2013,4811820,48,119901,BRYSON ISD,9403923281,300 N MCCLOUD,BRYSON,TX,76427,0309,300 N MCCLOUD ST,BRYSON,TX,76427,0309,1,000,48237,JACK COUNTY,N,N,0,00:00:00,4813,33.16138,-98.383159,1,PK,12
2013,4811850,48,166907,BUCKHOLTS ISD,2545932744,P O BOX 248,BUCKHOLTS,TX,76518,0248,203 S 10TH,BUCKHOLTS,TX,76518,0248,1,000,48331,MILAM COUNTY,N,N,0,00:00:00,4817,30.871888,-97.12473,1,PK,12
2013,4811910,48,186901,BUENA VISTA ISD,4325362225,P O BOX 310,IMPERIAL,TX,79743,0310,HWY 11 W,IMPERIAL,TX,79743,0310,1,000,48371,PECOS COUNTY,N,N,0,00:00:00,4823,31.274365,-102.697456,1,PK,12
2013,4811990,48,145901,BUFFALO ISD,9033223765,708 CEDAR CREEK RD,BUFFALO,TX,75831,0703,708 CEDAR CREEK RD,BUFFALO,TX,75831,0703,1,000,48289,LEON COUNTY,N,N,0,00:00:00,4817,31.46315,-96.071355,1,PK,12
2013,4812060,48,212902,BULLARD ISD,9038946639,P O BOX 250,BULLARD,TX,75757,0250,1426 B S HOUSTON,BULLARD,TX,75757,0250,1,000,48423,SMITH COUNTY,540,46340,1,00:00:00,4801,32.143245,-95.36208,1,PK,12
2013,4812090,48,121903,BUNA ISD,4099945101,P O BOX 1087,BUNA,TX,77612,1087,HWY 62 AND 253,BUNA,TX,77612,1087,1,000,48241,JASPER COUNTY,N,N,0,00:00:00,4836,30.426651,-93.973076,1,PK,12
2013,4812120,48,243901,BURKBURNETT ISD,9405693326,416 GLENDALE ST,BURKBURNETT,TX,76354,2499,416 GLENDALE ST,BURKBURNETT,TX,76354,2499,1,000,48485,WICHITA COUNTY,N,48660,1,00:00:00,4813,34.09134,-98.567801,1,PK,12
2013,4812150,48,176901,BURKEVILLE ISD,4095652201,P O BOX 218,BURKEVILLE,TX,75932,0218,231 CR 2099,BURKEVILLE,TX,75932,0218,1,000,48351,NEWTON COUNTY,N,13140,1,00:00:00,4836,31.001834,-93.667866,1,PK,12
2013,4812180,48,126902,BURLESON ISD,8172451000,1160 S W WILSHIRE BLVD,BURLESON,TX,76028,5719,1160 S W WILSHIRE BLVD,BURLESON,TX,76028,5719,1,000,48251,JOHNSON COUNTY,206,19100,1,00:00:00,4825,32.525592,-97.34371,1,PK,12
2013,4812220,48,027903,BURNET CISD,5127562124,208 E BRIER LN,BURNET,TX,78611,0180,208 E BRIER LN,BURNET,TX,78611,0180,1,000,48053,BURNET COUNTY,N,N,0,00:00:00,4825,30.76096,-98.226751,1,PK,12
2013,4812240,48,239903,BURTON ISD,9792893131,P O BOX 37,BURTON,TX,77835,0037,701 N RAILROAD ST,BURTON,TX,77835,0037,1,000,48477,WASHINGTON COUNTY,288,14780,2,00:00:00,4810,30.181033,-96.596129,1,PK,12
2013,4812360,48,109902,BYNUM ISD,2546234251,P O BOX 68,BYNUM,TX,76631,0068,704 TOLIVER ST,BYNUM,TX,76631,0068,1,000,48217,HILL COUNTY,N,N,0,00:00:00,4825,31.970282,-97.002142,1,PK,12
2013,4812390,48,116901,CADDO MILLS ISD,9035276056,P O BOX 160,CADDO MILLS,TX,75135,0160,PRIVATE RD FOX LN 100,CADDO MILLS,TX,75135,6822,1,000,48231,HUNT COUNTY,206,19100,1,00:00:00,4804,33.066614,-96.22689,1,PK,12
2013,4812420,48,178903,CALALLEN ISD,3612425600,4205 WILDCAT DR,CORPUS CHRISTI,TX,78410,5198,4205 WILDCAT DR,CORPUS CHRISTI,TX,78410,5198,1,000,48355,NUECES COUNTY,204,18580,1,00:00:00,4827,27.85885,-97.636291,1,PK,12
2013,4812460,48,026901,CALDWELL ISD,9795679000,203 N GRAY ST,CALDWELL,TX,77836,1549,203 N GRAY ST,CALDWELL,TX,77836,1549,1,000,48051,BURLESON COUNTY,N,17780,1,00:00:00,4817,30.52836,-96.699789,1,PK,12
2013,4812480,48,029901,CALHOUN COUNTY ISD,3615529728,525 N COMMERCE ST,PORT LAVACA,TX,77979,3034,525 N COMMERCE ST,PORT LAVACA,TX,77979,3034,1,000,48057,CALHOUN COUNTY,544,38920,2,00:00:00,4827,28.61995,-96.627811,1,PK,12
2013,4812510,48,049905,CALLISBURG ISD,9406650540,148 DOZIER ST,CALLISBURG,TX,76240,6826,148 DOZIER ST,CALLISBURG,TX,76240,6826,1,000,48097,COOKE COUNTY,206,23620,2,00:00:00,4813,33.702643,-97.011806,1,PK,12
2013,4812540,48,198902,CALVERT ISD,9793642824,P O BOX 7,CALVERT,TX,77837,0007,310 HICKORY ST,CALVERT,TX,77837,0007,1,000,48395,ROBERTSON COUNTY,N,17780,1,00:00:00,4817,30.986194,-96.667298,1,PK,12
2013,4812640,48,166901,CAMERON ISD,2546973512,BOX 712,CAMERON,TX,76520,0712,304 E 12TH,CAMERON,TX,76520,2751,1,000,48331,MILAM COUNTY,N,N,0,00:00:00,4817,30.858212,-96.971584,1,PK,12
2013,4812660,48,116910,CAMPBELL ISD,9038623259,480 N PATTERSON ST,CAMPBELL,TX,75422,0157,480 N PATTERSON ST,CAMPBELL,TX,75422,0157,1,000,48231,HUNT COUNTY,206,19100,1,00:00:00,4804,33.154405,-95.95048,1,PK,12
2013,4812700,48,106901,CANADIAN ISD,8063235393,800 HILLSIDE AVE,CANADIAN,TX,79014,3233,800 HILLSIDE AVE,CANADIAN,TX,79014,3233,1,000,48211,HEMPHILL COUNTY,N,N,0,00:00:00,4813,35.908147,-100.381857,1,PK,12
2013,4812750,48,234902,CANTON ISD,9035674179,225 W ELM ST,CANTON,TX,75103,1799,225 W ELM ST,CANTON,TX,75103,1799,1,000,48467,VAN ZANDT COUNTY,N,N,0,00:00:00,4805,32.549461,-95.865931,1,PK,12
2013,4812780,48,071907,CANUTILLO ISD,9158777444,P O BOX 100,CANUTILLO,TX,79835,0100,7965 ARTCRAFT,EL PASO,TX,79932,0100,1,000,48141,EL PASO COUNTY,238,21340,1,00:00:00,4816,31.88324,-106.586361,1,PK,12
2013,4812810,48,191901,CANYON ISD,8066772600,P O BOX 899,CANYON,TX,79015,0899,3301 N 23RD ST,CANYON,TX,79015,0899,1,000,48381,RANDALL COUNTY,108,11100,1,00:00:00,4813,34.999139,-101.918654,1,PK,12
2013,4812870,48,201913,CARLISLE ISD,9038613801,P O BOX 187,PRICE,TX,75687,0187,8960 F M 13,HENDERSON,TX,75654,0187,1,000,48401,RUSK COUNTY,346,30980,1,00:00:00,4801,32.134199,-94.943042,1,PK,12
2013,4812990,48,064903,CARRIZO SPRINGS CISD,8308762473,300 N SEVENTH ST,CARRIZO SPRINGS,TX,78834,3102,300 N SEVENTH ST,CARRIZO SPRINGS,TX,78834,3102,1,000,48127,DIMMIT COUNTY,N,N,0,00:00:00,4823,28.523791,-99.861569,1,PK,12
2013,4813020,48,220919,CARROLL ISD,8179498222,2400 N CARROLL AVE,SOUTHLAKE,TX,76092,,2400 N CARROLL AVE,SOUTHLAKE,TX,76092,,1,000,48439,TARRANT COUNTY,206,19100,1,00:00:00,4824,32.970613,-97.134097,1,PK,12
2013,4813050,48,057903,CARROLLTON-FARMERS BRANCH ISD,9729686100,P O BOX 115186,CARROLLTON,TX,75011,5186,1445 N PERRY RD,CARROLLTON,TX,75006,6134,1,000,48113,DALLAS COUNTY,206,19100,1,00:00:00,4824,32.957704,-96.895594,1,PK,12
2013,4813110,48,183902,CARTHAGE ISD,9036933806,1 BULLDOG DR,CARTHAGE,TX,75633,2370,1600 W PANOLA,CARTHAGE,TX,75633,2370,1,000,48365,PANOLA COUNTY,N,N,0,00:00:00,4801,32.160103,-94.365438,1,PK,12
2013,4813170,48,220917,CASTLEBERRY ISD,8172522000,315 CHURCHILL RD,FORT WORTH,TX,76114,3729,315 CHURCHILL RD,FORT WORTH,TX,76114,3729,1,000,48439,TARRANT COUNTY,206,19100,1,00:00:00,4812,32.76385,-97.392721,1,PK,12
2013,4813200,48,001902,CAYUGA ISD,9039282102,P O BOX 427,CAYUGA,TX,75832,0427,17750 N US HWY 287,TENNESSEE COLONY,TX,75861,0427,1,000,48001,ANDERSON COUNTY,N,37300,2,00:00:00,4805,31.922231,-95.924707,1,PK,12
2013,4813230,48,057904,CEDAR HILL ISD,9722911581,285 UPTOWN BLVD,CEDAR HILL,TX,75104,0248,285 UPTOWN BLVD,CEDAR HILL,TX,75104,0248,1,000,48113,DALLAS COUNTY,206,19100,1,00:00:00,4830,32.5935,-96.951461,1,PK,12
2013,4813260,48,116902,CELESTE ISD,9035684825,P O BOX 67,CELESTE,TX,75423,0067,207 S FIFTH ST,CELESTE,TX,75423,0067,1,000,48231,HUNT COUNTY,206,19100,1,00:00:00,4804,33.292834,-96.198607,1,PK,12
2013,4813290,48,043903,CELINA ISD,4697429100,205 S COLORADO,CELINA,TX,75009,0188,205 S COLORADO,CELINA,TX,75009,0188,1,000,48085,COLLIN COUNTY,206,19100,1,00:00:00,4804,33.323149,-96.787861,1,PK,12
2013,4813320,48,210901,CENTER ISD,9365985642,P O DRAWER 1689,CENTER,TX,75935,3864,107 PR 605,CENTER,TX,75935,3864,1,000,48419,SHELBY COUNTY,N,N,0,00:00:00,4801,31.793198,-94.184405,1,PK,12
2013,4813350,48,133901,CENTER POINT ISD,8306342171,P O BOX 377,CENTER POINT,TX,78010,0377,215 CHINA ST,CENTER POINT,TX,78010,0377,1,000,48265,KERR COUNTY,N,28500,2,00:00:00,4821,29.942047,-99.033131,1,PK,12
2013,4813380,48,228904,CENTERVILLE ISD,9366421597,10327 N STATE HWY 94,GROVETON,TX,75845,2651,10327 N STATE HWY 94,GROVETON,TX,75845,2651,1,000,48455,TRINITY COUNTY,288,26660,2,00:00:00,4808,31.18117,-95.043301,1,PK,12
2013,4813410,48,145902,CENTERVILLE ISD,9035367812,813 S COMMERCE,CENTERVILLE,TX,75833,0813,813 S COMMERCE,CENTERVILLE,TX,75833,0813,1,000,48289,LEON COUNTY,N,N,0,00:00:00,4808,31.250533,-95.978144,1,PK,12
2013,4813440,48,174908,CENTRAL HEIGHTS ISD,9365642681,10317 US HWY 259 N,NACOGDOCHES,TX,75965,9584,10317 US HWY 259 N,NACOGDOCHES,TX,75965,9584,1,000,48347,NACOGDOCHES COUNTY,N,34860,2,00:00:00,4801,31.755594,-94.675979,1,PK,12
2013,4813500,48,003907,CENTRAL ISD,9368532216,7622 US HWY 69 N,POLLOK,TX,75969,9710,7622 US HWY 69 N,POLLOK,TX,75969,9710,1,000,48005,ANGELINA COUNTY,N,31260,2,00:00:00,4801,31.428598,-94.812259,1,PK,12
2013,4813530,48,100907,LUMBERTON ISD,4099237580,121 S MAIN,LUMBERTON,TX,77657,0123,121 S MAIN,LUMBERTON,TX,77657,0123,1,000,48199,HARDIN COUNTY,N,13140,1,00:00:00,4836,30.255,-94.195451,1,PK,12
2013,4813590,48,101905,CHANNELVIEW ISD,2814528002,828 SHELDON RD,CHANNELVIEW,TX,77530,2603,828 SHELDON RD,CHANNELVIEW,TX,77530,2603,1,000,48201,HARRIS COUNTY,288,26420,1,00:00:00,4836,29.7918,-95.122111,1,PK,12
2013,4813620,48,103901,CHANNING ISD,8062353432,P O BOX A,CHANNING,TX,79018,0107,900 GREENWOOD AVE,CHANNING,TX,79018,0107,1,000,48205,HARTLEY COUNTY,N,N,0,00:00:00,4813,35.682815,-102.336323,1,KG,12
2013,4813650,48,212909,CHAPEL HILL ISD,9035662441,11134 CR 2249,TYLER,TX,75707,9752,11134 CR 2249,TYLER,TX,75707,9752,1,000,48423,SMITH COUNTY,540,46340,1,00:00:00,4801,32.31971,-95.189721,1,PK,12
2013,4813680,48,225906,CHAPEL HILL ISD,9035728096,1069 CR 4660,MOUNT PLEASANT,TX,75455,1257,1069 CR 4660,MOUNT PLEASANT,TX,75455,1257,1,000,48449,TITUS COUNTY,N,34420,2,00:00:00,4804,33.110886,-94.886601,1,PK,12
2013,4813710,48,007901,CHARLOTTE ISD,8302771431,P O BOX 489,CHARLOTTE,TX,78011,0489,102 E HINDES,CHARLOTTE,TX,78011,0489,1,000,48013,ATASCOSA COUNTY,N,41700,1,00:00:00,4828,28.862167,-98.705774,1,PK,12
2013,4813740,48,206903,CHEROKEE ISD,3256224298,P O BOX 100,CHEROKEE,TX,76832,0100,305 S INDIAN AVE,CHEROKEE,TX,76832,0100,1,000,48411,SAN SABA COUNTY,N,N,0,00:00:00,4811,30.978755,-98.708318,1,KG,12
2013,4813770,48,229906,CHESTER ISD,9369692371,273 YELLOWJACKET DR,CHESTER,TX,75936,2711,273 YELLOWJACKET DR,CHESTER,TX,75936,2711,1,000,48457,TYLER COUNTY,N,N,0,00:00:00,4836,30.927808,-94.594809,1,PK,12
2013,4813800,48,249904,CHICO ISD,9406442228,P O BOX 95,CHICO,TX,76431,0095,1120 PARK RD,CHICO,TX,76431,0095,1,000,48497,WISE COUNTY,206,19100,1,00:00:00,4813,33.292061,-97.813139,1,PK,12
2013,4813860,48,038901,CHILDRESS ISD,9409372501,P O BOX 179,CHILDRESS,TX,79201,0179,308 3RD ST NW,CHILDRESS,TX,79201,4542,1,000,48075,CHILDRESS COUNTY,N,N,0,00:00:00,4813,34.424392,-100.207883,1,PK,12
2013,4813890,48,099902,CHILLICOTHE ISD,9408525391,P O BOX 418,CHILLICOTHE,TX,79225,0418,1610 S 6TH ST,CHILLICOTHE,TX,79225,0418,1,000,48197,HARDEMAN COUNTY,N,N,0,00:00:00,4813,34.253028,-99.506887,1,PK,12
2013,4813920,48,073901,CHILTON ISD,2545461200,P O BOX 488,CHILTON,TX,76632,0488,905 DURANGO AVE,CHILTON,TX,76632,0488,1,000,48145,FALLS COUNTY,N,47380,1,00:00:00,4817,31.279143,-97.05978,1,PK,12
2013,4813960,48,161920,CHINA SPRING ISD,2548361115,P O BOX 250,CHINA SPRING,TX,76633,0250,6301 SYLVIA ST,WACO,TX,76708,5817,1,000,48309,MCLENNAN COUNTY,N,47380,1,00:00:00,4817,31.63665,-97.277331,1,PK,12
2013,4813980,48,174901,CHIRENO ISD,9363622132,P O BOX 85,CHIRENO,TX,75937,0085,901 MAIN ST,CHIRENO,TX,75937,0085,1,000,48347,NACOGDOCHES COUNTY,N,34860,2,00:00:00,4801,31.496342,-94.351061,1,PK,12
2013,4814010,48,226901,CHRISTOVAL ISD,3258962520,P O BOX 162,CHRISTOVAL,TX,76935,0162,20065 THIRD ST,CHRISTOVAL,TX,76935,0162,1,000,48451,TOM GREEN COUNTY,N,41660,1,00:00:00,4811,31.189782,-100.496281,1,PK,12
2013,4814070,48,067902,CISCO ISD,2544423056,P O BOX 1645,CISCO,TX,76437,1645,1503 LEGGETT,CISCO,TX,76437,1645,1,000,48133,EASTLAND COUNTY,N,N,0,00:00:00,4811,32.382478,-98.994429,1,PK,12
2013,4814130,48,243906,CITY VIEW ISD,9408554042,1025 CITY VIEW DR,WICHITA FALLS,TX,76306,2201,1025 CITY VIEW DR,WICHITA FALLS,TX,76306,2201,1,000,48485,WICHITA COUNTY,N,48660,1,00:00:00,4813,33.93634,-98.55325,1,PK,12
2013,4814160,48,065901,CLARENDON ISD,8068742062,P O BOX 610,CLARENDON,TX,79226,0610,416 S ALLEN,CLARENDON,TX,79226,0610,1,000,48129,DONLEY COUNTY,N,N,0,00:00:00,4813,34.939411,-100.896941,1,PK,12
2013,4814190,48,194904,CLARKSVILLE ISD,9034273891,1500 W MAIN ST,CLARKSVILLE,TX,75426,1016,1500 W MAIN ST,CLARKSVILLE,TX,75426,1016,1,000,48387,RED RIVER COUNTY,N,N,0,00:00:00,4804,33.609995,-95.063638,1,PK,12
2013,4814250,48,006902,CLAUDE ISD,8062267331,P O BOX 209,CLAUDE,TX,79019,0209,500 W 5 ST,CLAUDE,TX,79019,0209,1,000,48011,ARMSTRONG COUNTY,108,11100,1,00:00:00,4813,35.106997,-101.365576,1,PK,12
2013,4814280,48,084910,CLEAR CREEK ISD,2812840000,P O BOX 799,LEAGUE CITY,TX,77574,0799,2425 E MAIN ST,LEAGUE CITY,TX,77573,2799,1,000,48167,GALVESTON COUNTY,288,26420,1,00:00:00,4814,29.527862,-95.073219,1,PK,12
2013,4814310,48,126903,CLEBURNE ISD,8172021100,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033,5118,505 N RIDGEWAY STE 100,CLEBURNE,TX,76033,5118,1,000,48251,JOHNSON COUNTY,206,19100,1,00:00:00,4825,32.34543,-97.412531,1,PK,12
2013,4814370,48,146901,CLEVELAND ISD,2815928717,316 E DALLAS ST,CLEVELAND,TX,77327,4709,316 E DALLAS ST,CLEVELAND,TX,77327,4709,1,000,48291,LIBERTY COUNTY,288,26420,1,00:00:00,4836,30.338739,-95.087707,1,PK,12
2013,4814400,48,018901,CLIFTON ISD,2546752827,1102 KEY AVE,CLIFTON,TX,76634,1029,1102 KEY AVE,CLIFTON,TX,76634,1029,1,000,48035,BOSQUE COUNTY,N,N,0,00:00:00,4825,31.788877,-97.588051,1,PK,12
2013,4814430,48,071901,CLINT ISD,9159264000,14521 HORIZON BLVD,EL PASO,TX,79928,,14521 HORIZON BLVD,EL PASO,TX,79928,,1,000,48141,EL PASO COUNTY,238,21340,1,00:00:00,4816,31.68422,-106.183581,1,PK,12
2013,4814450,48,030902,CLYDE CISD,3258934222,P O BOX 479,CLYDE,TX,79510,0479,526 SHALIMAR DR,CLYDE,TX,79510,0479,1,000,48059,CALLAHAN COUNTY,N,10180,1,00:00:00,4811,32.416138,-99.521332,1,PK,12
2013,4814490,48,114902,COAHOMA ISD,4323945000,P O BOX 110,COAHOMA,TX,79511,0110,600 N MAIN,COAHOMA,TX,79511,0110,1,000,48227,HOWARD COUNTY,N,13700,2,00:00:00,4819,32.295961,-101.304069,1,PK,12
2013,4814520,48,204901,COLDSPRING-OAKHURST CISD,9366531115,P O BOX 39,COLDSPRING,TX,77331,0039,14210 HWY 150 W,COLDSPRING,TX,77331,0039,1,000,48407,SAN JACINTO COUNTY,N,N,0,00:00:00,4808,30.552342,-95.268918,1,PK,12
2013,4814550,48,042901,COLEMAN ISD,3256253575,P O BOX 900,COLEMAN,TX,76834,0900,300 W PECAN ST,COLEMAN,TX,76834,4150,1,000,48083,COLEMAN COUNTY,N,N,0,00:00:00,4811,31.830137,-99.425261,1,PK,12
2013,4814580,48,091902,COLLINSVILLE ISD,9034296272,P O BOX 49,COLLINSVILLE,TX,76233,0049,500 REEVES,COLLINSVILLE,TX,76233,0049,1,000,48181,GRAYSON COUNTY,206,43300,1,00:00:00,4804,33.558319,-96.906277,1,PK,12
2013,4814600,48,229901,COLMESNEIL ISD,4098375757,P O BOX 37,COLMESNEIL,TX,75938,0037,610 W ELDER,COLMESNEIL,TX,75938,0037,1,000,48457,TYLER COUNTY,N,N,0,00:00:00,4836,30.908031,-94.429328,1,PK,12
2013,4814640,48,168901,COLORADO ISD,3257283721,P O BOX 1268,COLORADO CITY,TX,79512,1268,534 E 11TH ST,COLORADO CITY,TX,79512,4998,1,000,48335,MITCHELL COUNTY,N,N,0,00:00:00,4811,32.39766,-100.860775,1,PK,12
2013,4814670,48,020907,COLUMBIA-BRAZORIA ISD,9793455147,P O BOX 158,WEST COLUMBIA,TX,77486,0158,521 S 16TH ST,WEST COLUMBIA,TX,77486,0158,1,000,48039,BRAZORIA COUNTY,288,26420,1,00:00:00,4814,29.13864,-95.644661,1,PK,12
2013,4814700,48,045902,COLUMBUS ISD,9797325704,105 CARDINAL LN,COLUMBUS,TX,78934,0578,105 CARDINAL LN,COLUMBUS,TX,78934,0578,1,000,48089,COLORADO COUNTY,N,N,0,00:00:00,4810,29.705303,-96.563756,1,PK,12
2013,4814730,48,046902,COMAL ISD,8302212000,1404 IH 35 N,NEW BRAUNFELS,TX,78130,3240,1404 IH 35 N,NEW BRAUNFELS,TX,78130,3240,1,000,48091,COMAL COUNTY,N,41700,1,00:00:00,4835,29.70593,-98.088901,1,PK,12
2013,4814760,48,047901,COMANCHE ISD,3253562727,1414 N AUSTIN,COMANCHE,TX,76442,2328,1414 N AUSTIN,COMANCHE,TX,76442,2328,1,000,48093,COMANCHE COUNTY,N,N,0,00:00:00,4811,31.91026,-98.598141,1,PK,12
2013,4814790,48,130902,COMFORT ISD,8309956400,P O BOX 398,COMFORT,TX,78013,0398,327 HIGH ST,COMFORT,TX,78013,0398,1,000,48259,KENDALL COUNTY,N,41700,1,00:00:00,4821,29.970037,-98.91409,1,PK,12
2013,4814820,48,116903,COMMERCE ISD,9038863755,3315 WASHINGTON ST,COMMERCE,TX,75428,1251,3315 WASHINGTON ST,COMMERCE,TX,75428,3608,1,000,48231,HUNT COUNTY,206,19100,1,00:00:00,4804,33.228262,-95.899877,1,PK,12
2013,4814850,48,043918,COMMUNITY ISD,9728438400,P O BOX 400,NEVADA,TX,75173,0400,615 FM 1138 N,NEVADA,TX,75173,0400,1,000,48085,COLLIN COUNTY,206,19100,1,00:00:00,4804,33.06292,-96.366811,1,PK,12
2013,4814880,48,112908,COMO-PICKTON CISD,9034883671,P O BOX 18,COMO,TX,75431,0018,13017 TX HWY 11 E,COMO,TX,75431,0018,1,000,48223,HOPKINS COUNTY,206,44860,2,00:00:00,4804,33.067622,-95.489737,1,PK,12
2013,4814920,48,233903,COMSTOCK ISD,4322924444,P O BOX 905,COMSTOCK,TX,78837,0905,101 SANDERSON ST,COMSTOCK,TX,78837,0905,1,000,48465,VAL VERDE COUNTY,N,19620,2,00:00:00,4823,29.681814,-101.172443,1,KG,12
2013,4814970,48,161921,CONNALLY ISD,2542966460,200 CADET WAY,WACO,TX,76705,1199,200 CADET WAY,WACO,TX,76705,1199,1,000,48309,MCLENNAN COUNTY,N,47380,1,00:00:00,4817,31.642624,-97.100422,1,PK,12
2013,4815000,48,170902,CONROE ISD,9367099719,3205 W DAVIS,CONROE,TX,77304,,3205 W DAVIS,CONROE,TX,77304,,1,000,48339,MONTGOMERY COUNTY,288,26420,1,00:00:00,4808,30.320479,-95.484441,1,PK,12
2013,4815120,48,147901,COOLIDGE ISD,2547862206,P O BOX 70,COOLIDGE,TX,76635,0070,1002 KIRVEN ST,COOLIDGE,TX,76635,0070,1,000,48293,LIMESTONE COUNTY,N,N,0,00:00:00,4817,31.748749,-96.655036,1,PK,12
2013,4815150,48,060902,COOPER ISD,9033952111,P O BOX 478,COOPER,TX,75432,2519,350 W MCKINNEY,COOPER,TX,75432,2519,1,000,48119,DELTA COUNTY,N,N,0,00:00:00,4804,33.37169,-95.694091,1,PK,12
2013,4815180,48,152906,LUBBOCK-COOPER ISD,8068637100,16302 LOOP 493,LUBBOCK,TX,79423,9530,16302 LOOP 493,LUBBOCK,TX,79423,9530,1,000,48303,LUBBOCK COUNTY,352,31180,1,00:00:00,4819,33.44469,-101.844821,1,PK,12
2013,4815210,48,057922,COPPELL ISD,2144966000,200 S DENTON TAP RD,COPPELL,TX,75019,3205,200 S DENTON TAP RD,COPPELL,TX,75019,3205,1,000,48113,DALLAS COUNTY,206,19100,1,00:00:00,4824,32.96567,-96.992911,1,PK,12
2013,4815240,48,050910,COPPERAS COVE ISD,2545471227,703 W AVE D,COPPERAS COVE,TX,76522,0580,703 W AVE D,COPPERAS COVE,TX,76522,0580,1,000,48099,CORYELL COUNTY,N,28660,1,00:00:00,4825,31.130367,-97.913249,1,PK,12
2013,4815270,48,178904,CORPUS CHRISTI ISD,3616957405,P O BOX 110,CORPUS CHRISTI,TX,78403,0110,801 LEOPARD ST,CORPUS CHRISTI,TX,78401,2421,1,000,48355,NUECES COUNTY,204,18580,1,00:00:00,4827,27.79573,-97.399211,1,PK,12
2013,4815300,48,187904,CORRIGAN-CAMDEN ISD,9363984040,504 S HOME ST,CORRIGAN,TX,75939,2501,504 S HOME ST,CORRIGAN,TX,75939,2501,1,000,48373,POLK COUNTY,N,N,0,00:00:00,4836,30.991075,-94.82701,1,PK,12
2013,4815330,48,175903,CORSICANA ISD,9038747441,601 N 13TH ST,CORSICANA,TX,75110,3298,601 N 13TH ST,CORSICANA,TX,75110,3298,1,000,48349,NAVARRO COUNTY,206,18620,2,00:00:00,4806,32.09719,-96.469781,1,PK,12
2013,4815360,48,095902,COTTON CENTER ISD,8068792160,P O BOX 350,COTTON CENTER,TX,79021,0350,2345 FM 179,COTTON CENTER,TX,79021,0350,1,000,48189,HALE COUNTY,N,38380,2,00:00:00,4819,33.948784,-101.992958,1,PK,12
2013,4815400,48,142901,COTULLA ISD,8308793073,310 N MAIN ST,COTULLA,TX,78014,2153,310 N MAIN ST,COTULLA,TX,78014,2153,1,000,48283,LA SALLE COUNTY,N,N,0,00:00:00,4823,28.43796,-99.235293,1,PK,12
2013,4815420,48,246914,COUPLAND ISD,5128562422,P O BOX 217,COUPLAND,TX,78615,0217,620 S COMMERCE,COUPLAND,TX,78615,0217,1,000,48491,WILLIAMSON COUNTY,N,12420,1,00:00:00,4831,30.45365,-97.390691,1,KG,08
2013,4815480,48,109903,COVINGTON ISD,2548542215,501 N MAIN ST,COVINGTON,TX,76636,0067,501 N MAIN ST,COVINGTON,TX,76636,0067,1,000,48217,HILL COUNTY,N,N,0,00:00:00,4825,32.183145,-97.25658,1,PK,12
2013,4815510,48,129901,CRANDALL ISD,9724276000,P O BOX 128,CRANDALL,TX,75114,0128,400 W LEWIS ST,CRANDALL,TX,75114,0128,1,000,48257,KAUFMAN COUNTY,206,19100,1,00:00:00,4805,32.619643,-96.460579,1,PK,12
2013,4815540,48,052901,CRANE ISD,4325581022,511 W 8TH ST,CRANE,TX,79731,3036,511 W 8TH ST,CRANE,TX,79731,3036,1,000,48103,CRANE COUNTY,N,N,0,00:00:00,4823,31.394554,-102.354352,1,PK,12
2013,4815570,48,018908,CRANFILLS GAP ISD,2545972505,P O BOX 67,CRANFILLS GAP,TX,76637,0067,505 S 2ND ST,CRANFILLS GAP,TX,76637,0067,1,000,48035,BOSQUE COUNTY,N,N,0,00:00:00,4825,31.769527,-97.824853,1,PK,12
2013,4815600,48,161901,CRAWFORD ISD,2544862381,200 PIRATE DR,CRAWFORD,TX,76638,0120,200 PIRATE DR,CRAWFORD,TX,76638,0120,1,000,48309,MCLENNAN COUNTY,N,47380,1,00:00:00,4817,31.53268,-97.450687,1,PK,12
